professor_id,professor_name,university,carnegie,tenure_year,review_id,review_date,review_year,relative_year,post_tenure,overall_rating,clarity_rating,difficulty,would_take_again_bin,sentiment,review_length,review_text,course,is_online,grade,rating_tags
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMyOTEwNTQy,2020-02-14 06:17:38 +0000 UTC,2020,-4,0,5,5,3,1.0,0.6249,9,"great professor, the guy knows what he is teaching",CS330,False,A,Respected--Inspirational--Amazing lectures
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMyODk1NjUx,2020-02-07 02:43:03 +0000 UTC,2020,-4,0,5,5,5,1.0,0.7906,62,"It was the hardest course for me, because I had no experience with computers at all. I had to work really hard to understand the material and get an A from the homeworks and labs. Now I can see that, mr. unan truly did a great job in explaining everything. He really cares about his students and works hard to accommodate them.",CS103,False,A,Lots of homework--Accessible outside class--Amazing lectures
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMyODY3MjIz,2020-01-25 17:20:42 +0000 UTC,2020,-4,0,5,5,5,1.0,0.8381,67,"One of the hardest intro course I have ever seen/heard in my lifetime. However, I can say that it worth every second I spent for this course. Professor Mahmood is a genius guy and he knows what he teaches. He is giving millions of assignments but this assignments are all related to what he is teaching in the class. You will love CS and learn a lot",CS103,False,A,Respected--Lots of homework--Inspirational
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMyODU2ODc4,2020-01-22 02:40:35 +0000 UTC,2020,-4,0,5,5,4,1.0,0.9591,59,"The lectures were fantastic but the assignments were a little time consuming. I can say the best way to learn those algorithms is to implement them, however, one assignment per week was not fun. The real life examples and interview questions were outstanding. He is unquestionably the best professor in the department. Keep up the hard work Unan !!!",CS303,False,A,Lots of homework--Inspirational--Amazing lectures
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMyODQ2Njg5,2020-01-17 21:22:52 +0000 UTC,2020,-4,0,5,5,4,1.0,0.797,50,"I thought I would never learn the coding, but this professor helped me a lot. He is always giving real life examples and sharing his experiences. If you are taking his course and having any kind of difficulties, talk to him; he is always finding a way to help you",CS103,False,A,Gives good feedback--Lots of homework--Inspirational
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMyODI3MjI1,2020-01-13 01:26:55 +0000 UTC,2020,-4,0,5,5,3,1.0,0.9545,37,"The course itself is a boring course, but unan is doing his best to teach it. I was freaked out by the assembly at first, then I liked it also. The teaching assistants were great and helpful",CS330,False,A,Respected--Accessible outside class--Inspirational
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMyNzkzOTM0,2020-01-05 03:00:11 +0000 UTC,2020,-4,0,5,5,2,1.0,0.9598,35,"Best CS professor at UAB. I love this dude, he is genuinely so caring. Class can be kind but it's not his fault. Can be a lot of repetitive homework but he's awesome. 10/10 recommend",CS303,False,A,Respected--Lots of homework--Caring
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMyNzY2ODEx,2019-12-28 04:16:50 +0000 UTC,2019,-5,0,4,4,2,1.0,0.7219,62,"Very nice, caring, and fair professor. If you study for the class, you will make an A. There is quite a lot of homwork for both classes. CS303 was a lot of homework, CS330 was a little bit less. CS330 is very dry and boring but not the teachers fault. 2 midterms and 1 final in both classes. All exams are cumulative.",CS303ANDCS330,False,A,Lots of homework--Accessible outside class--Caring
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMyNzAyMTk2,2019-12-18 06:23:26 +0000 UTC,2019,-5,0,5,5,2,1.0,0.743,57,"Took CS303 and CS330 with Dr. Unan in the same semester and found both classes to be relatively easy. As long as you stay on top of the weekly homework and put up with occasional dry material (particularly in 330), the classes are very manageable. Professor is very accessible outside of class and helps wherever he can.",CS303AND330,False,A,Skip class? You won't pass.--Inspirational--Caring
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMyMzQ0NDAz,2019-11-01 02:09:01 +0000 UTC,2019,-5,0,5,5,3,1.0,0.9485,63,Dr Unan is truly one of the best I've had in my college career. He is very concerned with the success of students and very respected. He is always accessible both through email and outside of class. He is always giving the tips about interview questions or real life examples. I can't believe that I got almost similar questions in my last interview,CS303,False,A,Gives good feedback--Accessible outside class--Amazing lectures
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMyMzQwMzM2,2019-10-31 04:39:07 +0000 UTC,2019,-5,0,4,4,2,1.0,0.4215,69,I wish he would work on his lectures more because he is a good teacher. But he just read slides that I would later see online while reviewing. Was a heavy class but manageable if you put in the work. I did the assignments and then read the lectures/learned the material on my own time. Just do not have time to go to a lecture to be read to.,CS330,False,A,
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMyMjk4MjQz,2019-10-18 23:45:23 +0000 UTC,2019,-5,0,5,5,4,1.0,0.9196,66,This is one of the most crucial courses in CS and it is super comprehensive. The 2. programming course and you are learning a new language an a new concept. It is pretty challenging course but Dr. Unan helps a lot. His lectures have everything you need and he is well organized. Do not miss any lecture because he is giving lot of hints about hw,CS203,False,A,Gives good feedback--Respected--Amazing lectures
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMyMjgwNjg5,2019-10-12 16:23:37 +0000 UTC,2019,-5,0,5,5,3,1.0,0.8121,60,It was my first intro course and I was a little bit nervous at the beginning. Professor is super helpful and he is insanely inspirational. The course material is too much to study and you have to solve more than 100 programming questions during the semester (labs/homeworks). It is painful but it will lead you to be a good programmer.,CS103,False,A,Respected--Lots of homework--Inspirational
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMyMjcxNTA4,2019-10-08 21:37:52 +0000 UTC,2019,-5,0,5,5,3,1.0,0.9444,59,"The course itself is a tough and boring course. The professor is putting his best effort to teach the most useful material for the students. The assembly homeworks looks easy, but they are not!!! The professor is super helpful and knowledgeable. This is a mandatory core course, you can't skip it, so try to take it from professor unan",CS330,False,B,Gives good feedback--Respected--Accessible outside class
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMyMjY5Njkz,2019-10-08 04:26:09 +0000 UTC,2019,-5,0,5,5,3,1.0,0.9371,32,"The most important class in the department. Unan is an amazing professor, he is explaining all major topics in a clear manner. He understands the students and provides the best possible help",CS303,False,A,Gives good feedback--Respected--Clear grading criteria
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMyMjYxOTkz,2019-10-03 20:39:59 +0000 UTC,2019,-5,0,2,2,5,0.0,0.0772,11,"If you want to learn this course by self-study, choose him.",CS203,False,,
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMyMDg4Nzg0,2019-07-10 17:56:07 +0000 UTC,2019,-5,0,1,1,1,0.0,0.4228,51,"Lectures are often 40+ minutes of the professor drawing figures on the board and not explaining concepts. Lecture slides and homework are made from materials found in a 2 second google search, and often contain misinformation. Professor's statements are comedy gold, occasionally. Easy class. Did not learn from professor at all.",CS303,False,A+,Accessible outside class--Graded by few things--Hilarious
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMyMDg3NzM4,2019-07-10 03:42:57 +0000 UTC,2019,-5,0,5,5,3,1.0,0.9299,33,Great professor. Very engaging lectures and great at breaking down concepts. Provides students with extra resources outside of class to better understand the material and an overall professor that is for the students.,CS421,False,A,Accessible outside class--Amazing lectures--Caring
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMxNzI4MjQ0,2019-05-01 04:02:33 +0000 UTC,2019,-5,0,4,4,4,1.0,-0.4168,56,"7 homeworks due bi-weekly/13 labs due weekly/1 midterm/1 final. Teacher is understandable but has a slight accent. Dont need the book and lectures are all you need. You should have some python knowledge prior to this class, otherwise this class isn't gonna be a smoothride. Exams were multiple choice and T/F. Grading criteria isnt clear however.",CS103,False,A,Respected--Accessible outside class--EXTRA CREDIT
2444442,Mahmut Unan,University of Alabama at Birmingham,R1,2024,UmF0aW5nLTMxNjI3NjE4,2019-04-19 02:07:47 +0000 UTC,2019,-5,0,4,4,3,1.0,0.5182,24,"The course itself is a little hard, but Dr. Unan helps where he can. His lectures have all you need to pass the exams.",CS330,False,,Accessible outside class--Skip class? You won't pass.--Lecture heavy
260537,John Johnstone,University of Alabama at Birmingham,R1,2000,UmF0aW5nLTE2OTU0OTY3,2010-04-06 14:22:16 +0000 UTC,2010,10,1,3,3,4,,-0.4097,20,"This is a good teacher, but he assumes you already know more than you do.  His tests are very difficult.",CS250,False,,
260537,John Johnstone,University of Alabama at Birmingham,R1,2000,UmF0aW5nLTE2ODAyNTQy,2010-02-13 04:12:55 +0000 UTC,2010,10,1,4,4,5,,0.6712,59,"Johnstone really knows his information and does a good job of explaining extremely difficult information in understandable terms. However when you do not understand a concept he will ask you questions to try to lead you instead of just answering the question...not always helpful. When he BUGS HIS EYES OUT, pay attention, it will be on the test haha",CS350,False,,
260537,John Johnstone,University of Alabama at Birmingham,R1,2000,UmF0aW5nLTE1MjkzMjQ5,2008-12-29 20:28:50 +0000 UTC,2008,8,1,5,3,5,,0.7935,26,"Numerical computing AND graphics. Excellent instructor; presents material well. Is helpful but could could work on social skills. Still, I recommend any course taught by him.",CS750,False,,
260537,John Johnstone,University of Alabama at Birmingham,R1,2000,UmF0aW5nLTE1MTYzMjk2,2008-12-11 13:30:12 +0000 UTC,2008,8,1,3,2,5,,-0.4576,31,Johnstone is a very arrogant man. He often compares his 350 class to his middle school child. He thinks he's god's gift to computer science. I think he's just a jerk.,CS350,False,,
260537,John Johnstone,University of Alabama at Birmingham,R1,2000,UmF0aW5nLTE1MTQ5OTE3,2008-12-10 08:51:07 +0000 UTC,2008,8,1,2,3,3,,-0.7935,53,"First of all its just a bad class in general. Very abstract concepts that are boring and don't always seem to apply to anything. As far as he goes, I found him pompous and arrogant. He taught the material well (much better than the awful book) but I generally disliked him as person.",CS350,False,,
260537,John Johnstone,University of Alabama at Birmingham,R1,2000,UmF0aW5nLTEyNjQzNjUw,2006-12-19 11:27:21 +0000 UTC,2006,6,1,5,5,4,,0.665,58,This is a difficult and abstract course. Dr. Johnstone presents the material very well. Try your best to keep up at the beginning of the semester. It will make the later part much easier. The homework is important!! Skip it and you are almost guaranteed to fail. Review you homework before the test. Skipping class is not recommended.,CS350,False,,
260537,John Johnstone,University of Alabama at Birmingham,R1,2000,UmF0aW5nLTM1NzUyMDQ=,2005-04-06 23:29:43 +0000 UTC,2005,5,1,5,4,3,,0.4404,7,He is a good professor over all,CS350,False,,
260537,John Johnstone,University of Alabama at Birmingham,R1,2000,UmF0aW5nLTM0MDUzMTg=,2005-03-01 08:21:59 +0000 UTC,2005,5,1,5,5,1,,0.4404,1,good,CS350,False,,
260537,John Johnstone,University of Alabama at Birmingham,R1,2000,UmF0aW5nLTE1NzE5MTY=,2004-01-04 02:29:05 +0000 UTC,2004,4,1,5,5,3,,-0.504,39,"JJ is a smart guy who hates dumb kids, and thats about it. If you think you are a little slow with understanding new material, do not take him... oh and the frequent crotch fiddling is quite distracting too.",CS447,False,,
260537,John Johnstone,University of Alabama at Birmingham,R1,2000,UmF0aW5nLTExODU5NzE=,2003-10-13 13:27:12 +0000 UTC,2003,3,1,4,5,2,,0.0,18,"Teaching methods rock...he expects you to be on the ball at _all_times. by all means, take johnny johnstone",CS201,False,,
2603957,Trinabh Gupta,"University of California, Santa Barbara",R1,2024,UmF0aW5nLTM5MDc5MjIy,2024-03-23 11:58:55 +0000 UTC,2024,0,1,1,1,5,,-0.8149,52,"There was no syllabus provided, the lecture sessions were made mandatory and so boring, there were pop quizzes, the homework assignments were graded harshly, and my TA didn't help with them. There were 2 take-home midterms, similar to HWS.   I do not recommend this course at least don't take it with him!!",CMPSC178,False,Not sure yet,Lots of homework--Beware of pop quizzes--Lecture heavy
2603957,Trinabh Gupta,"University of California, Santa Barbara",R1,2024,UmF0aW5nLTM5MDU4NTA0,2024-03-18 02:45:26 +0000 UTC,2024,0,1,3,3,4,,0.0767,49,"It really only follows the textbook, and the lectures can be replaced by the textbook. However, attendance is mandatory, and there are unannounced pop quizzes here and there. They are not hard, but do count towards grading. A lot of homework for practice and tests is similar to homework.",CMPSC178,False,A,Lots of homework--Beware of pop quizzes--Lecture heavy
2603957,Trinabh Gupta,"University of California, Santa Barbara",R1,2024,UmF0aW5nLTM4Nzg3OTAz,2023-12-24 06:33:27 +0000 UTC,2023,-1,0,2,2,3,1.0,-0.7934,56,The labs in his class were quite time consuming and not very helpful for learning the content. His lectures were hard to follow and he missed a few classes and posted online videos from COVID for the last 2 weeks of lecture content. His tests were decently difficult and usually had 1 or 2 hard questions.,CMPSC170,False,A-,Group projects--Lecture heavy--Graded by few things
2603957,Trinabh Gupta,"University of California, Santa Barbara",R1,2024,UmF0aW5nLTM4NzE1NjIy,2023-12-17 11:12:50 +0000 UTC,2023,-1,0,1,1,5,,0.0088,54,"WORST course I've ever taken. Most class materials are used directly from other universities. The professor put minimal effort, didn't prepare enough for lectures, sometimes just gave pre-recorded videos from Pandemic. He and TAs are super inaccessible. Don't expect to get any help and feedback. Plus, NO electronic devices are allowed. What a joke.",CMPSC170,False,Not sure yet,Tough grader--Get ready to read
2603957,Trinabh Gupta,"University of California, Santa Barbara",R1,2024,UmF0aW5nLTM4NzE1NjA1,2023-12-17 10:58:32 +0000 UTC,2023,-1,0,1,1,5,,-0.8278,64,"This is the worst course I've ever taken. The prof kept canceling the lectures, and the course staff was extremely inaccessible (The prof and TAs ignored most of the questions on Slack). The labs are very hard and you get little help from the course staff because they don't care. Exams are hard and no study guides are given. This course is a joke.",CMPSC170,False,Not sure yet,Tough grader
2603957,Trinabh Gupta,"University of California, Santa Barbara",R1,2024,UmF0aW5nLTM1MDg5MTQz,2021-09-26 19:09:08 +0000 UTC,2021,-3,0,3,3,3,1.0,-0.624,20,He was kind of boring. I mostly taught myself from the textbook. The exam blindsided me and was deceptively difficult.,CMPSC170,True,B+,Get ready to read--Skip class? You won't pass.--Tough grader
2603957,Trinabh Gupta,"University of California, Santa Cruz",R1,2024,UmF0aW5nLTM5MDc5MjIy,2024-03-23 11:58:55 +0000 UTC,2024,0,1,1,1,5,,-0.8149,52,"There was no syllabus provided, the lecture sessions were made mandatory and so boring, there were pop quizzes, the homework assignments were graded harshly, and my TA didn't help with them. There were 2 take-home midterms, similar to HWS.   I do not recommend this course at least don't take it with him!!",CMPSC178,False,Not sure yet,Lots of homework--Beware of pop quizzes--Lecture heavy
2603957,Trinabh Gupta,"University of California, Santa Cruz",R1,2024,UmF0aW5nLTM5MDU4NTA0,2024-03-18 02:45:26 +0000 UTC,2024,0,1,3,3,4,,0.0767,49,"It really only follows the textbook, and the lectures can be replaced by the textbook. However, attendance is mandatory, and there are unannounced pop quizzes here and there. They are not hard, but do count towards grading. A lot of homework for practice and tests is similar to homework.",CMPSC178,False,A,Lots of homework--Beware of pop quizzes--Lecture heavy
2603957,Trinabh Gupta,"University of California, Santa Cruz",R1,2024,UmF0aW5nLTM4Nzg3OTAz,2023-12-24 06:33:27 +0000 UTC,2023,-1,0,2,2,3,1.0,-0.7934,56,The labs in his class were quite time consuming and not very helpful for learning the content. His lectures were hard to follow and he missed a few classes and posted online videos from COVID for the last 2 weeks of lecture content. His tests were decently difficult and usually had 1 or 2 hard questions.,CMPSC170,False,A-,Group projects--Lecture heavy--Graded by few things
2603957,Trinabh Gupta,"University of California, Santa Cruz",R1,2024,UmF0aW5nLTM4NzE1NjIy,2023-12-17 11:12:50 +0000 UTC,2023,-1,0,1,1,5,,0.0088,54,"WORST course I've ever taken. Most class materials are used directly from other universities. The professor put minimal effort, didn't prepare enough for lectures, sometimes just gave pre-recorded videos from Pandemic. He and TAs are super inaccessible. Don't expect to get any help and feedback. Plus, NO electronic devices are allowed. What a joke.",CMPSC170,False,Not sure yet,Tough grader--Get ready to read
2603957,Trinabh Gupta,"University of California, Santa Cruz",R1,2024,UmF0aW5nLTM4NzE1NjA1,2023-12-17 10:58:32 +0000 UTC,2023,-1,0,1,1,5,,-0.8278,64,"This is the worst course I've ever taken. The prof kept canceling the lectures, and the course staff was extremely inaccessible (The prof and TAs ignored most of the questions on Slack). The labs are very hard and you get little help from the course staff because they don't care. Exams are hard and no study guides are given. This course is a joke.",CMPSC170,False,Not sure yet,Tough grader
2603957,Trinabh Gupta,"University of California, Santa Cruz",R1,2024,UmF0aW5nLTM1MDg5MTQz,2021-09-26 19:09:08 +0000 UTC,2021,-3,0,3,3,3,1.0,-0.624,20,He was kind of boring. I mostly taught myself from the textbook. The exam blindsided me and was deceptively difficult.,CMPSC170,True,B+,Get ready to read--Skip class? You won't pass.--Tough grader
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTQyMjIxMTI2,2025-12-13 02:01:44 +0000 UTC,2025,8,1,3,3,3,,0.3709,63,"I like his lectures since he is a good teacher, but the course material is rough. Most of the class is centered around a huge report and presentation due at the end of the semester. It wasn't fun, and I felt like I didn't learn much from the course. Lots of writing. He also missed many lectures and refereed us to old recordings.",CSCI3370,False,A,Group projects--Hilarious--So many papers
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTQwMzEzNDI4,2024-12-15 23:48:13 +0000 UTC,2024,7,1,3,3,2,1.0,0.0,13,"Not many assignments but they weigh a lot, and recorded lectures available online.",CSCI3370,False,C,
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTQwMjE2NjA2,2024-12-11 05:48:58 +0000 UTC,2024,7,1,3,3,2,1.0,0.6124,28,"Lectures can be low energy at times, but to be fair its hard to have much energy in the morning while lecturing to a class of CS students.",4315,False,C+,Graded by few things
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTQwMjEyMzU3,2024-12-11 02:51:27 +0000 UTC,2024,7,1,5,5,1,1.0,0.1027,38,"He is really understanding, you can literally talk to him about a missed assignment or one you got  bad grade and he will let you resubmit it after review. He is friendly, lectures and Assignments easy to do.",CSCI3370,False,B,Group projects--Amazing lectures --Clear grading criteria
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTQwMjA3NTE0,2024-12-10 23:40:55 +0000 UTC,2024,7,1,4,4,3,1.0,0.552,10,He was overall a very decent Professor enjoyed his class.,CSCI3370,False,A-,Group projects--Clear grading criteria--Accessible outside class
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTQwMTU4MTc3,2024-12-08 09:44:37 +0000 UTC,2024,7,1,4,4,2,1.0,-0.1531,39,The professor is really chill and does not heavily require to attend class. He understands the material and provides extra content online to catch up if you miss class. He is also understanding when it comes to your grades.,CSCI3370,False,A,Group projects--Clear grading criteria--Accessible outside class
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTQwMTI1MTc3,2024-12-05 22:20:13 +0000 UTC,2024,7,1,5,5,3,,0.4404,4,he's a good teacher,CSCI3370,False,Rather not say,Group projects--So many papers--Test heavy
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTQwMDcyMjc0,2024-12-03 00:17:48 +0000 UTC,2024,7,1,5,5,3,1.0,0.8999,22,He makes complex concepts easy to understand with clear explanations and an engaging teaching style. He created a very nice learning environment.,5315,False,A,Participation matters--Amazing lectures --Caring
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTQwMDU5MzYw,2024-12-02 00:18:54 +0000 UTC,2024,7,1,5,5,3,1.0,0.7003,11,Lectures were enjoyable and easy to understand. He is very professional,5315,False,,Amazing lectures --Caring--Respected
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTM5MDM2ODUx,2024-03-09 01:50:16 +0000 UTC,2024,7,1,1,1,4,,0.1779,61,"Grade depends on exams and like 3 homework/quizzes. Exam questions are copied and pasted from the internet (can never find correct answers tho); So, you can never really study correctly. He is inaccessible outside of class; will not respond to an email. This is my 2nd time having him and he treats the class like it is his failing side hustle.",CSCI3370,False,B-,Test heavy--Graded by few things
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTM5MDMxOTk1,2024-03-07 15:45:35 +0000 UTC,2024,7,1,2,2,4,,-0.6486,21,Bad professor is always cancelling class and making us watch online videos. I paid for an on campus instruction not online.,4315,False,B-,Tough grader--So many papers--Test heavy
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTM4NjMzODM0,2023-12-12 20:43:28 +0000 UTC,2023,6,1,4,4,3,,-0.5837,62,"Dr. Paruchuri is the chillest professor i've ever had. We barely had any assingnments and when we did they were't too difficult. However, his grading criteria isn't clear and he can sometimes be disconnected with his class. We went over a month with no on site lecture or assignment. Final exam is kind of a joke as well. cool guy, bad class.",4315,False,Not sure yet,Lecture heavy--Graded by few things--Online Savvy
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTM3OTQxMzAw,2023-05-17 01:51:02 +0000 UTC,2023,6,1,5,5,2,1.0,0.0,17,"This class is extremely chill. Do NOT wait until the last second to do the paper, though.",CSCI3370,False,A,Group projects--Clear grading criteria--Graded by few things
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTM3OTM0NjQw,2023-05-16 12:58:04 +0000 UTC,2023,6,1,5,5,2,1.0,0.9342,66,"Dr. P is an awesome professor. He doesn't require you to go to class, but if you don't go to class then you will miss out on his comedic personality. His assignments are few, and his lectures cover a variety of topics. He does take longer to grade things, but as long as you submit your best work then it shouldn't matter anyways. I recommend him.",CSCI3370,False,A+,Participation matters--Hilarious--Accessible outside class
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTM3OTM0NjA1,2023-05-16 12:47:42 +0000 UTC,2023,6,1,5,5,3,1.0,0.9097,59,"I've taken Dr. P for PPL and Information Security. His classes have turned out more useful than I thought they would have. His lectures are long and can be information heavy. However, if you actively listen and participate in discussion they are really fun and informative. Homework can be difficult and time consuming. Start early. Do the bonus hw.",CS4315,False,A,EXTRA CREDIT--Lecture heavy--Graded by few things
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTM3OTM0NTkz,2023-05-16 12:40:51 +0000 UTC,2023,6,1,4,4,2,1.0,0.0762,14,It's a lecture heavy class with a couple of projects that aren't too hard.,CS4315,False,A,Group projects--Gives good feedback--Online Savvy
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTM0OTUzMzYx,2021-07-05 16:53:05 +0000 UTC,2021,4,1,3,3,4,1.0,-0.2289,50,"Dr. Paruchuri is a nice guy, but when it comes to grading, its the end of the 5 week semester and hasnt finished grading the assignments. The final exam was kinda ridiculous, even though its was six question you had to go to sketchy websites and write reports on them.",CSCI4315,True,,Graded by few things--Accessible outside class
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTM0NzUyNDU0,2021-05-10 15:05:54 +0000 UTC,2021,4,1,3,3,2,1.0,0.8932,38,"Dr. P understands that there's a bit of a language barrier, and tries his best to work around it. Very welcoming of questions, input, and class participation. Very gracious on grading. Good at communicating. Long but useful lectures.",CSCI2335,True,A,Test heavy--Lecture heavy--EXTRA CREDIT
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTMyNjgzNTEy,2019-12-17 00:33:40 +0000 UTC,2019,2,1,4,4,2,1.0,0.8693,64,"He's a funny guy, and lectures weren't too boring or anything. But he is slow with grading. I think we had grades posted like 3 times the whole semester. And you don't have many chances to get grades, so do well with what you're assigned. Only 2 tests, and the final was take home. Be sure to work on your semester long group paper.",CSCI3370,False,A,Graded by few things--Group projects--Hilarious
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTMxMDM3MzY5,2018-12-15 03:35:22 +0000 UTC,2018,1,1,5,5,2,1.0,0.5283,25,"All you have to do is to listen and do your work. If you're not TOO lazy, you will pass with an A for sure.",CSCI3370,False,A,Gives good feedback--Respected--ACCESSIBLE OUTSIDE CLASS
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTI5NzcxOTg2,2018-04-09 23:52:06 +0000 UTC,2018,1,1,1,1,4,0.0,-0.3612,57,"Worst professor I've ever had in my entire life. Still hasn't even graded the first assignment of the semester and we only have two weeks left. Never grades anything, classes are super boring and you can't understand him. Assigns impossible assignments every single week. I will never EVER take him again. Would rather transfer to another Univ.",CSCI3370,False,,LOTS OF HOMEWORK
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTI4NTcyOTE0,2017-07-31 20:43:46 +0000 UTC,2017,0,1,1,1,4,0.0,-0.6369,62,I am taking this during summer. We've had 3 classes in over 2 weeks. Zero instruction with blackboard info. Videos online are from 3 years ago. Even master students made terrible grades on test because there is no direction what so ever. I would learn more from youtube unquestionably. One of the worst in dept but is only one teaching required class,CSCI4315,False,,
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTI3ODUyNjY1,2017-02-23 18:05:54 +0000 UTC,2017,0,1,1,1,4,0.0,-0.9531,70,I how anyone gives this guy a rating higher than a 0. Ive had him  2 sems in a row. seinor lvl classes too so ppl were trying. Every1 failed the test I mean every1 in the class we retook the same test still failed. he just dropped the test didn't even grade it. AVOID AT ALL COST YOU WILL REGRET IT. He is lazy and just does not care,CSCI3335,False,B,LECTURE HEAVY
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTI2NzQ1ODIy,2016-06-21 18:08:51 +0000 UTC,2016,-1,0,4,4,3,1.0,0.8221,61,"Dr. Paruchuri is such a great prof. I've taken him for principles and data structures. He's kind of scattered so don't expect the grade percentages that he sets in the syllabus to hold true. He's the easiest grader I've ever had, but beware of the huge programming language group report/project at the end of the semester. Don't start it last minute!",CSCI3370,False,,
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTI1MDk2MzU1,2015-08-05 23:42:36 +0000 UTC,2015,-2,0,5,4,3,,0.7233,13,Made subject very interesting with nice examples. Learnt a lot about different languages.,CSCI3370,False,A,
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTI1MDk2MzQ0,2015-08-05 23:39:39 +0000 UTC,2015,-2,0,5,5,3,,0.8795,9,Great class. Made subject very interesting with nice examples,CSCI3335,False,B,
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTI0MzY3ODI0,2015-02-08 00:15:14 +0000 UTC,2015,-2,0,2,1,1,,-0.624,14,Didn't learn anything. Lectures are redundant and boring. Very difficult to understand his accent.,CSCI3335,False,A+,
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTI0MzMwNzI4,2015-01-25 23:18:50 +0000 UTC,2015,-2,0,1,2,1,,0.7946,37,"He is ok teacher but kind of lazy. Does not return assignments frequently. He is a clever guy but looks like wanna leave and don't care about anything. If focusses, I think he would become great teacher.",CSCI4315,False,A+,
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTI0MzI2Njk3,2015-01-24 01:28:07 +0000 UTC,2015,-2,0,2,1,4,,-0.6124,7,Difficult to understand him. Lazy and unorganized.,CSCI3370,False,A,
1056727,Vamsi Paruchuri,University of Central Arkansas,R2,2017,UmF0aW5nLTIzNjgwNTY4,2014-10-22 01:02:42 +0000 UTC,2014,-3,0,1,2,1,,0.6538,18,easy test and almost no assignments. You don't learn anything but easy to have A from his courses.,4315,False,A,
